"Attrition","Age","MonthlyIncome","PercentSalaryHike","PerformanceRating","JobLevel","TotalWorkingYears","Education","EnvironmentSatisfaction","TrainingTimesLastYear","RelationshipSatisfaction","JobSatisfaction","DistanceFromHome","WorkLifeBalance","JobInvolvement","StockOptionLevel","NumCompaniesWorked","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Gender","OverTime","EducationField","BusinessTravel","Department","MaritalStatus","JobRole","HourlyRate","DailyRate","MonthlyRate"
0,54,6854,15,3,2,14,4,4,2,2,4,7,2,3,1,4,7,1,1,7,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",68,431,15696
0,31,9637,14,3,3,9,4,1,3,4,1,7,3,3,2,2,3,2,2,2,"0","0","Marketing","Travel_Frequently","Sales","Married","Sales Executive",68,1125,8277
0,28,3591,25,4,1,3,3,3,3,3,1,1,3,3,1,1,3,2,1,2,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",67,1217,12719
0,38,5405,20,4,2,20,4,2,4,1,4,2,2,1,2,2,4,2,0,3,"0","1","Marketing","Travel_Rarely","Sales","Married","Sales Representative",77,723,4244
0,26,4684,13,3,2,5,3,3,4,1,4,10,3,3,0,1,5,3,1,2,"1","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",46,572,9125
0,58,15787,14,3,4,23,4,1,3,2,3,15,3,3,0,2,2,2,2,2,"1","1","Life Sciences","Travel_Frequently","Research & Development","Married","Research Director",87,1216,21624
0,18,1514,16,3,1,0,3,2,4,3,3,14,1,3,0,1,0,0,0,0,"0","0","Medical","Non-Travel","Research & Development","Single","Research Scientist",33,1431,8018
1,31,2956,17,3,1,2,5,4,4,3,1,18,3,4,0,0,1,0,0,0,"1","0","Human Resources","Travel_Rarely","Human Resources","Married","Human Resources",89,359,21495
1,29,2335,15,3,1,4,3,1,3,4,1,13,3,2,3,4,2,2,2,0,"1","1","Human Resources","Travel_Rarely","Human Resources","Divorced","Human Resources",56,350,3157
0,45,5154,22,4,2,10,4,3,3,2,3,2,4,3,2,4,8,7,5,7,"0","0","Life Sciences","Non-Travel","Sales","Married","Sales Executive",67,589,19665
0,36,6962,22,4,2,15,4,4,2,4,2,2,3,3,1,4,1,0,0,0,"0","1","Other","Travel_Rarely","Research & Development","Married","Research Scientist",73,430,19573
0,43,5675,20,4,2,7,4,1,5,3,4,2,3,3,1,1,7,7,7,7,"1","0","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",92,1422,19246
0,27,2379,14,3,1,6,2,4,3,3,4,5,2,3,0,0,5,4,0,2,"0","1","Life Sciences","Travel_Frequently","Research & Development","Single","Laboratory Technician",53,1297,19826
0,29,3812,13,3,1,11,1,4,3,2,4,20,4,3,0,1,11,8,3,10,"1","0","Medical","Travel_Frequently","Research & Development","Married","Laboratory Technician",40,574,7003
0,32,4648,13,3,2,4,4,4,2,3,4,10,4,3,0,8,0,0,0,0,"1","0","Marketing","Travel_Frequently","Sales","Single","Sales Executive",79,1318,26075
0,42,2936,22,4,1,10,4,3,1,2,3,10,2,3,2,3,6,3,3,3,"1","0","Technical Degree","Non-Travel","Research & Development","Married","Research Scientist",38,355,6161
0,47,2105,12,3,1,7,4,2,2,3,3,9,3,3,0,4,2,2,2,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",64,207,5411
0,46,8578,14,3,3,12,2,4,4,3,4,2,2,3,1,3,9,8,4,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",82,706,19989
0,28,2706,15,3,1,3,2,3,2,2,4,1,3,3,1,1,3,2,2,2,"1","0","Life Sciences","Non-Travel","Human Resources","Divorced","Human Resources",43,280,10494
0,29,6384,17,3,2,11,1,4,3,4,3,29,3,1,2,8,7,0,1,6,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",93,726,21143
0,42,3968,13,3,1,8,3,4,3,4,3,8,3,3,0,4,0,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",81,1142,13624
1,32,9907,12,3,2,7,4,3,3,3,2,2,2,2,0,7,2,2,2,2,"1","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",82,414,26186
0,46,13225,12,3,4,25,3,1,5,4,1,3,3,4,1,2,19,17,2,8,"0","0","Technical Degree","Travel_Rarely","Sales","Divorced","Sales Executive",45,1319,7739
0,27,3540,21,4,2,9,1,2,5,4,3,23,3,2,1,1,9,8,5,8,"0","0","Medical","Travel_Rarely","Sales","Married","Sales Representative",36,728,7018
0,29,2804,11,3,1,1,1,4,3,4,2,6,3,2,0,1,1,0,0,0,"1","0","Medical","Travel_Rarely","Human Resources","Married","Human Resources",87,352,15434
0,43,19392,13,3,5,21,3,1,2,4,3,6,3,2,0,7,16,12,6,14,"0","0","Medical","Travel_Rarely","Research & Development","Married","Manager",81,823,22539
0,48,19665,12,3,5,29,3,4,3,4,2,10,3,2,0,4,22,10,12,9,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",91,1224,13583
1,29,2439,24,4,1,1,2,4,3,2,4,24,2,2,0,1,1,0,1,0,"1","1","Life Sciences","Travel_Frequently","Research & Development","Single","Research Scientist",73,459,14753
1,46,7314,21,4,3,14,3,3,2,3,2,10,3,3,3,5,8,7,0,7,"0","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",64,1254,14011
0,27,4774,19,3,1,8,3,4,2,4,1,15,2,2,1,0,7,6,7,3,"0","0","Life Sciences","Travel_Frequently","Research & Development","Married","Research Scientist",77,1131,23844
0,39,3902,14,3,2,7,4,4,2,2,4,19,3,3,3,8,2,2,2,2,"1","0","Other","Travel_Rarely","Research & Development","Divorced","Research Scientist",41,835,5141
0,55,2662,20,4,1,19,4,2,2,2,4,2,4,2,1,8,5,2,0,4,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Research Scientist",98,836,7975
0,28,2856,19,3,1,1,3,2,3,4,2,3,3,3,1,1,1,0,0,0,"0","0","Medical","Travel_Rarely","Sales","Married","Sales Representative",78,1172,3692
1,30,1081,13,3,1,1,3,2,3,3,4,9,2,3,0,1,1,0,0,0,"1","0","Medical","Travel_Rarely","Sales","Single","Sales Representative",89,945,16019
1,22,2472,23,4,1,1,1,4,2,1,2,7,3,3,0,1,1,0,0,0,"1","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",75,391,26092
0,36,5673,13,3,2,10,4,2,4,1,3,10,3,2,1,1,10,9,1,7,"0","1","Technical Degree","Travel_Rarely","Sales","Married","Sales Executive",63,1266,6060
0,31,4197,11,3,2,10,3,2,2,1,3,20,3,3,1,1,10,8,0,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",89,311,18624
0,34,9713,13,3,3,9,3,3,3,4,4,4,3,3,3,2,5,3,1,0,"1","1","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",64,1480,24444
0,29,2062,14,3,1,11,3,4,2,2,1,7,3,3,0,3,3,2,1,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",59,592,19384
0,37,4284,22,4,2,16,4,4,2,3,1,7,3,3,1,5,5,3,0,4,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",78,783,13588
0,35,4788,11,3,2,4,2,4,2,4,2,16,3,2,0,0,3,2,0,2,"0","1","Other","Travel_Rarely","Research & Development","Married","Manufacturing Director",44,219,25388
0,45,5906,13,3,2,10,2,2,2,4,4,25,2,2,2,0,9,8,3,8,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",93,556,23888
0,36,3886,21,4,2,10,1,2,2,4,4,2,2,2,0,1,10,1,0,8,"1","0","Human Resources","Travel_Frequently","Human Resources","Single","Human Resources",94,1213,4223
0,40,16823,11,3,4,22,4,1,3,1,1,1,3,3,1,2,19,7,11,16,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Manager",98,1137,18991
0,26,2933,13,3,1,1,2,2,3,3,3,1,2,2,1,1,1,0,1,0,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",90,482,14908
0,27,6500,14,3,2,9,2,1,5,2,3,2,2,4,0,0,8,7,0,7,"0","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",89,511,26997
0,48,17174,11,3,4,24,3,4,3,2,4,22,3,3,1,3,22,17,4,7,"0","0","Medical","Travel_Frequently","Research & Development","Divorced","Manager",58,117,2437
0,44,5033,15,3,2,10,4,2,5,4,1,1,3,4,1,2,2,0,2,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Healthcare Representative",78,170,9364
1,34,2307,23,4,1,5,4,4,2,2,1,16,3,1,1,1,5,2,3,0,"1","1","Technical Degree","Non-Travel","Research & Development","Married","Research Scientist",85,967,14460
1,56,2587,16,3,1,5,2,1,3,4,4,24,3,3,0,1,4,2,1,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",97,1162,10261
0,36,5507,16,3,2,12,2,3,1,3,2,17,1,2,2,2,4,2,1,3,"1","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",33,335,16822
0,41,4393,21,4,2,14,3,3,3,3,2,8,3,3,1,5,5,4,1,4,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",54,337,26841
0,42,13348,13,3,3,18,3,3,3,2,1,6,4,3,1,9,13,7,5,7,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Director",83,1396,14842
0,31,6583,11,3,2,8,2,3,2,4,4,10,3,3,1,2,5,2,1,4,"0","1","Medical","Travel_Rarely","Sales","Divorced","Sales Executive",86,1079,20115
0,34,8103,12,3,2,9,1,4,3,3,4,3,2,2,0,3,4,2,0,1,"0","1","Medical","Travel_Rarely","Sales","Married","Sales Executive",75,735,16495
0,31,3978,12,3,1,4,3,1,0,2,3,4,2,4,1,8,2,2,2,2,"0","0","Medical","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",62,471,16031
0,26,2544,18,3,1,8,3,3,3,1,4,6,3,4,1,0,7,7,7,7,"1","0","Other","Travel_Frequently","Research & Development","Married","Laboratory Technician",61,1096,7102
0,45,5399,12,3,2,12,4,2,3,3,3,1,3,3,0,4,4,2,0,3,"1","0","Medical","Travel_Frequently","Research & Development","Single","Healthcare Representative",44,1297,14511
0,33,5487,14,3,2,10,4,2,2,2,3,10,2,3,0,1,10,4,0,9,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",43,217,10410
0,28,6834,12,3,2,7,2,3,2,3,4,1,3,2,1,1,7,7,0,7,"1","1","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",42,783,19255
1,29,1091,17,3,1,1,3,3,3,4,1,24,3,4,0,1,1,0,0,0,"1","0","Technical Degree","Travel_Frequently","Sales","Single","Sales Representative",45,746,10642
0,39,5736,19,3,2,10,4,1,1,3,3,21,3,1,1,6,3,2,1,2,"0","0","Life Sciences","Non-Travel","Sales","Married","Sales Executive",32,1251,3987
0,27,2226,11,3,1,6,4,2,3,3,2,2,2,3,1,1,5,3,1,2,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Research Scientist",41,1354,6073
0,34,5747,15,3,2,16,4,3,3,2,4,22,3,2,0,1,15,10,6,11,"1","1","Other","Travel_Frequently","Research & Development","Married","Research Scientist",86,735,26496
1,28,9854,11,3,2,6,2,4,0,4,3,13,3,3,0,3,2,0,2,2,"0","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",84,1475,23352
0,47,5467,18,3,2,16,4,3,4,3,2,14,4,3,1,8,8,7,1,7,"1","0","Technical Degree","Non-Travel","Research & Development","Married","Research Scientist",64,1169,2125
0,56,5380,16,3,2,6,5,4,3,3,1,11,3,2,1,4,0,0,0,0,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",89,1443,20328
0,39,5151,25,4,2,10,2,1,3,4,1,9,3,3,1,1,10,0,7,9,"1","0","Medical","Travel_Rarely","Research & Development","Married","Manufacturing Director",87,867,12315
0,38,2133,16,3,2,20,3,4,3,3,2,8,3,2,1,1,20,11,0,7,"0","1","Medical","Travel_Frequently","Research & Development","Divorced","Research Scientist",58,1394,18115
0,58,17875,13,3,4,29,3,4,2,3,4,21,2,3,1,4,1,0,0,0,"0","1","Life Sciences","Travel_Rarely","Sales","Married","Manager",72,605,11761
1,32,2432,14,3,1,8,2,1,2,1,3,5,3,4,0,3,4,1,0,3,"0","1","Life Sciences","Travel_Frequently","Research & Development","Single","Research Scientist",47,238,15318
0,38,4771,19,3,1,10,2,2,0,4,4,9,4,3,2,2,5,2,0,3,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",71,1206,14293
0,49,19161,15,3,5,28,1,2,3,4,4,2,3,3,0,3,5,4,4,3,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Research Director",42,1064,13738
0,42,5087,12,3,2,14,4,2,4,3,4,12,3,3,2,3,0,0,0,0,"1","1","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",77,419,2900
1,27,2863,12,3,1,1,3,1,2,1,2,22,3,2,0,1,1,0,0,0,"0","0","Human Resources","Travel_Frequently","Human Resources","Married","Human Resources",58,1337,19555
0,35,5561,16,3,2,6,4,2,2,4,1,18,1,3,1,0,5,3,0,4,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",71,682,15975
0,28,2144,14,3,1,5,3,3,3,3,3,16,2,3,0,1,5,3,1,4,"1","0","Medical","Non-Travel","Research & Development","Single","Research Scientist",49,1103,2122
0,31,3065,13,3,1,4,2,3,3,4,1,3,4,3,1,1,4,2,2,3,"1","1","Medical","Non-Travel","Research & Development","Divorced","Research Scientist",48,976,3995
0,36,2810,22,4,1,5,4,1,3,2,2,9,3,4,0,1,5,4,0,2,"1","0","Life Sciences","Non-Travel","Research & Development","Married","Laboratory Technician",66,1351,9238
0,34,9888,21,4,3,14,3,1,3,1,4,1,2,3,0,1,14,8,2,1,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",32,937,6770
0,34,8628,18,3,3,9,4,4,2,3,3,13,2,3,1,1,8,7,1,1,"1","0","Medical","Travel_Rarely","Sales","Divorced","Sales Executive",39,1239,22914
0,26,2867,13,3,1,8,3,3,6,4,1,1,2,3,0,0,7,7,7,6,"1","0","Medical","Travel_Rarely","Research & Development","Single","Laboratory Technician",95,157,20006
0,29,5373,12,3,2,6,3,1,5,1,1,1,2,3,1,0,5,3,0,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Healthcare Representative",89,136,6225
0,32,6667,18,3,2,9,4,3,6,2,4,15,3,3,1,5,5,1,1,2,"0","0","Medical","Non-Travel","Research & Development","Divorced","Healthcare Representative",34,1146,16542
0,31,5003,21,4,2,10,3,4,6,2,1,1,3,1,0,1,10,8,8,7,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Research Scientist",48,1125,5771
1,28,2367,12,3,1,6,3,3,2,1,4,17,2,2,1,5,4,1,0,3,"1","0","Technical Degree","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",32,1404,18779
0,38,2858,14,3,1,20,3,1,3,1,1,1,2,2,0,4,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Representative",59,1404,11473
0,35,5204,11,3,2,10,4,3,2,4,4,7,3,3,0,1,10,8,0,9,"0","1","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",55,1224,13586
0,27,4105,14,3,2,7,3,4,5,1,4,9,3,3,0,1,7,7,0,7,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",44,954,5099
0,32,9679,24,4,2,8,4,4,1,2,4,5,3,2,0,8,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Manufacturing Director",56,1373,10138
1,31,5617,11,3,2,10,4,1,4,3,4,26,3,3,0,1,10,7,0,8,"1","1","Marketing","Travel_Frequently","Sales","Married","Sales Executive",63,754,21075
1,53,10448,13,3,3,15,4,1,2,2,1,24,2,3,0,6,2,2,2,2,"1","1","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",66,1168,5843
0,54,2897,11,3,2,9,2,1,6,3,3,9,2,3,2,3,4,3,2,3,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",67,155,22474
0,33,5968,20,4,2,9,2,4,2,3,3,7,3,3,3,1,9,7,2,8,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Healthcare Representative",36,1303,18079
0,43,7510,17,3,3,10,3,1,1,2,3,11,3,3,1,1,10,9,0,9,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Healthcare Representative",30,574,16873
0,38,2991,11,3,1,7,4,4,2,2,2,1,3,3,1,0,6,2,1,2,"1","1","Other","Travel_Frequently","Human Resources","Married","Human Resources",88,1444,5224
0,55,19636,18,3,5,35,4,3,0,1,2,26,3,4,1,4,10,9,1,4,"1","1","Human Resources","Travel_Rarely","Human Resources","Married","Manager",71,189,25811
0,31,1129,11,3,1,1,1,4,4,3,4,2,3,1,3,1,1,0,0,0,"0","1","Medical","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",59,1276,17536
0,39,13341,12,3,4,21,4,2,3,1,1,15,3,3,0,0,20,8,11,10,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",77,119,25098
0,42,4332,12,3,2,20,2,4,2,4,3,23,3,2,0,1,20,9,3,7,"1","0","Life Sciences","Non-Travel","Research & Development","Single","Research Scientist",37,335,14811
0,31,11031,20,4,3,13,3,3,2,3,3,10,4,3,1,4,11,7,4,8,"0","0","Medical","Non-Travel","Research & Development","Married","Research Director",40,697,26862
0,54,4440,19,3,2,9,3,3,3,4,1,10,3,3,0,6,5,2,1,4,"0","1","Medical","Travel_Rarely","Research & Development","Single","Manufacturing Director",77,157,25198
0,24,4617,12,3,2,4,2,2,2,2,3,1,2,2,0,1,4,3,1,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Healthcare Representative",45,771,14120
0,23,2647,13,3,1,5,2,4,6,3,4,12,4,3,0,1,5,2,1,4,"1","0","Other","Travel_Rarely","Research & Development","Single","Laboratory Technician",78,571,13672
0,40,6323,11,3,2,10,3,4,2,1,3,11,4,3,1,1,10,9,9,4,"0","0","Technical Degree","Travel_Frequently","Research & Development","Married","Laboratory Technician",73,692,26849
0,40,5677,14,3,2,15,2,2,4,3,2,2,3,3,1,3,11,8,5,10,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",92,444,4258
0,25,2187,14,3,1,6,3,3,3,3,2,2,3,3,0,4,2,0,1,2,"0","0","Human Resources","Travel_Rarely","Human Resources","Married","Human Resources",82,309,19655
0,30,3748,13,3,1,12,2,4,6,3,2,1,2,3,0,1,12,8,1,7,"1","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",76,911,4077
0,25,3977,19,3,1,7,1,4,2,3,3,2,2,3,1,6,2,2,0,2,"1","1","Other","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",57,977,7298
0,47,8633,23,4,3,25,3,1,3,2,3,25,3,3,0,2,17,14,12,11,"1","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",84,1180,13084
0,33,2008,12,3,1,1,2,2,2,3,3,1,2,2,3,1,1,1,0,0,"1","0","Medical","Non-Travel","Research & Development","Divorced","Laboratory Technician",59,1313,20439
0,38,4440,15,3,2,16,4,4,3,1,2,1,3,3,2,0,15,13,5,8,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",86,1321,7636
0,31,3067,19,3,1,3,2,1,1,3,3,2,3,3,1,0,2,2,1,2,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Representative",54,1154,6393
0,38,5321,11,3,2,10,4,1,1,4,3,6,3,2,1,2,8,3,7,7,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Manufacturing Director",72,508,14284
0,42,5410,17,3,2,9,4,4,3,3,1,18,2,3,1,6,4,3,1,2,"1","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",35,557,11189
0,41,2782,22,4,1,12,3,4,3,1,4,1,3,3,1,3,5,3,1,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",76,642,21412
0,47,11957,18,3,3,14,1,3,3,1,2,1,1,3,2,0,13,8,5,12,"0","0","Medical","Non-Travel","Research & Development","Married","Research Director",98,1162,17231
0,35,2660,11,3,1,5,4,4,3,3,3,11,3,3,1,7,2,2,2,2,"1","1","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",43,1490,20232
0,22,3375,12,3,1,4,2,4,2,4,3,1,4,3,0,0,3,2,1,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",63,581,17624
0,35,5098,19,3,2,10,4,2,5,2,3,9,3,3,0,1,10,7,0,8,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",48,1395,18698
0,33,4878,13,3,2,10,2,2,6,1,4,15,3,3,1,0,9,7,8,1,"0","1","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",95,501,21653
0,32,2837,13,3,1,6,4,3,3,3,2,29,3,2,0,1,6,2,4,1,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",49,267,15919
0,40,2406,19,3,1,8,4,1,3,3,4,1,2,3,2,8,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",83,543,4060
0,32,2269,14,3,1,3,4,2,2,2,2,1,3,2,1,0,2,2,2,2,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Representative",68,234,18024
0,39,4108,13,3,2,18,1,1,2,1,4,24,3,3,0,7,7,7,1,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",52,116,5340
0,38,13206,12,3,3,20,3,2,3,1,3,10,3,1,1,3,18,16,1,11,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Director",99,201,3376
0,32,10422,19,3,3,14,4,3,3,3,4,1,3,3,2,1,14,10,5,7,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",48,801,24032
0,37,13744,25,4,3,16,3,3,2,1,4,10,3,4,1,1,16,11,6,8,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",42,161,15471
0,25,4907,22,4,2,6,2,1,3,2,3,8,2,3,1,0,5,3,0,4,"0","1","Other","Travel_Rarely","Sales","Divorced","Sales Executive",85,1382,13684
0,52,3482,15,3,1,16,4,1,3,2,4,29,2,3,2,2,9,8,0,0,"1","0","Life Sciences","Non-Travel","Sales","Divorced","Sales Representative",40,585,19788
0,44,2436,12,3,1,6,3,2,2,3,4,1,3,3,0,6,4,3,1,2,"1","1","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",42,1037,13422
0,21,2380,11,3,1,2,1,3,6,4,1,5,3,3,0,1,2,2,1,2,"1","1","Medical","Travel_Rarely","Sales","Single","Sales Representative",58,501,25479
0,39,19431,13,3,5,21,3,4,3,3,4,9,2,3,0,2,6,0,1,3,"1","0","Life Sciences","Non-Travel","Research & Development","Single","Manager",87,105,15302
1,23,1790,19,3,1,1,3,4,3,1,1,9,2,3,1,1,1,0,1,0,"1","0","Marketing","Travel_Frequently","Sales","Married","Sales Representative",33,638,26956
0,36,7644,19,3,3,10,3,1,2,3,4,3,3,2,2,0,9,7,3,4,"0","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",94,557,12695
0,36,5131,13,3,2,18,2,4,3,2,2,4,3,3,3,7,4,2,0,2,"0","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Manufacturing Director",97,688,9192
0,56,6306,21,4,2,13,4,3,2,1,3,1,2,3,1,1,13,12,1,9,"1","0","Life Sciences","Non-Travel","Research & Development","Divorced","Healthcare Representative",57,667,26236
1,29,4787,14,3,1,4,4,1,3,2,4,1,4,3,3,9,2,2,2,2,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",36,1092,26124
0,42,18880,11,3,5,24,3,1,2,1,3,2,2,3,0,5,22,6,4,14,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manager",56,300,17312
1,56,2339,11,3,1,14,2,4,4,4,3,7,1,3,1,8,10,9,9,8,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Laboratory Technician",72,310,3666
